,Tweet_ID,Date,User_Id,Location
13,1596147893035229184,2022-11-25 14:24:47+00:00,1123745025165287424,"Seattle, WA"
14,1596138598495043584,2022-11-25 13:47:51+00:00,4627181,VA
15,1595579267840036864,2022-11-24 00:45:16+00:00,3184619617,"California, USA"
16,1595570746373410822,2022-11-24 00:11:24+00:00,4235965285,"Mays Landing, NJ"
17,1595464222380785664,2022-11-23 17:08:07+00:00,1052543609818554368,"Louisville, KY"
18,1593176440433831936,2022-11-17 09:37:17+00:00,14991847,
19,1592542437490266112,2022-11-15 15:37:59+00:00,1553599855544524800,
20,1587032060727906304,2022-10-31 10:41:43+00:00,1330383595865743361,
21,1585215926479507457,2022-10-26 10:25:03+00:00,21848566,"London, England"
22,1582273369298587648,2022-10-18 07:32:23+00:00,3157942884,
23,1582264369114935296,2022-10-18 06:56:37+00:00,21943871,lək̓ʷəŋən territory #yyj
24,1580563219349143554,2022-10-13 14:16:51+00:00,606583017,
25,1578742611556212740,2022-10-08 13:42:24+00:00,859774146691162113,
26,1577997998692368384,2022-10-06 12:23:35+00:00,457283407,Stuttgart Germany
27,1573377692560392195,2022-09-23 18:24:08+00:00,70730837,Sweden
28,1573186566855483392,2022-09-23 05:44:40+00:00,907117141035503616,Switzerland
29,1573106710180503552,2022-09-23 00:27:21+00:00,16304443,"North Carolina, USA"
30,1572315030384934912,2022-09-20 20:01:30+00:00,293657261,"San Francisco, CA"
31,1572220332714430466,2022-09-20 13:45:12+00:00,26519585,"Biblebelt, nederland"
32,1570457986409140226,2022-09-15 17:02:16+00:00,1467333890864033796,Land of A Thousand Hills
33,1567861022777659392,2022-09-08 13:02:51+00:00,397684522,"Atlanta, GA"
34,1567196819133812736,2022-09-06 17:03:33+00:00,1420065939513544708,
35,1566607932502020096,2022-09-05 02:03:31+00:00,3502038675,United States
36,1562407938546974720,2022-08-24 11:54:15+00:00,87681656,New Hampshire
37,1561246346513944578,2022-08-21 06:58:30+00:00,1376531000948318209,United Arab Emirates
38,1560851191369797633,2022-08-20 04:48:17+00:00,3338864446,"England, United Kingdom"
39,1558682771660632064,2022-08-14 05:11:46+00:00,4275805154,
40,1558073813211955201,2022-08-12 12:51:59+00:00,1451355872,Virginia
41,1554192752346558464,2022-08-01 19:50:02+00:00,3027126485,
42,1553434347205951489,2022-07-30 17:36:24+00:00,1519034768171491328,
43,1553042511475736581,2022-07-29 15:39:23+00:00,1503727972569780225,
44,1552608048975421440,2022-07-28 10:52:59+00:00,96351233,Gex France & Oxford UK
45,1548239298662543361,2022-07-16 09:33:08+00:00,1169927152554393600,
46,1545932208405303297,2022-07-10 00:45:35+00:00,11796982,"Los Angeles, CA"
